ID,firstName,lastName,Description,IsActive,email,createdAt,createdBy,modifiedAt,modifiedBy
9a2b7885-920a-59ac-a729-ef08e001c1e2,Kavya,Shetty,Approved logistics vendor,true,kavya.shetty264@hotmail.com,2026-05-14T06:55:00Z,dummy.user,2026-05-14T06:55:00Z,dummy.user
5bab91a3-3e7c-5de2-bf1d-0a0a513c2e00,Yash,Srinivasan,Inactive raw materials supplier,false,yash.srinivasan265@icloud.com,2026-05-14T07:00:00Z,dummy.user,2026-05-14T07:00:00Z,dummy.user
310d6206-9a0d-5345-b58e-aab71e5e4b0b,Ananya,Banerjee,Certified software services provider,true,ananya.banerjee266@proton.me,2026-05-14T07:05:00Z,dummy.user,2026-05-14T07:05:00Z,dummy.user
901522e9-2173-5b93-b834-c791adc333fb,Harsh,Jain,Shortlisted office supplies vendor,true,harsh.jain267@zoho.com,2026-05-14T07:10:00Z,dummy.user,2026-05-14T07:10:00Z,dummy.user
4f481ebb-28e2-5462-9cb1-a599de6707e9,Meera,Desai,Approved maintenance contractor,false,meera.desai268@company.example,2026-05-14T07:15:00Z,dummy.user,2026-05-14T07:15:00Z,dummy.user
7767f1b9-98aa-550b-86bd-20733d2a615d,Varun,Ghosh,Preferred consulting partner,true,varun.ghosh269@vendor.example,2026-05-14T07:20:00Z,dummy.user,2026-05-14T07:20:00Z,dummy.user
9971098d-7fae-557e-a08c-aa7cc3610373,Naina,Chatterjee,Verified component distributor,false,naina.chatterjee270@supplier.example,2026-05-14T07:25:00Z,dummy.user,2026-05-14T07:25:00Z,dummy.user
ba690edb-9974-57e7-a96d-c6764e2b1359,Ayaan,Mehta,Onboarding documentation pending,true,ayaan.mehta271@gmail.com,2026-05-14T07:30:00Z,dummy.user,2026-05-14T07:30:00Z,dummy.user
44e4cd1a-0213-589f-8128-6e7eee6df552,Sanya,Rao,Approved facilities management vendor,true,sanya.rao272@outlook.com,2026-05-14T07:35:00Z,dummy.user,2026-05-14T07:35:00Z,dummy.user
8662fa05-b518-5b22-b7b9-629be9148817,Ishaan,Kapoor,Preferred IT hardware supplier,false,ishaan.kapoor273@yahoo.com,2026-05-14T07:40:00Z,dummy.user,2026-05-14T07:40:00Z,dummy.user
f61394b6-9ba5-5173-9fa2-e11c48254f81,Avni,Shah,Inactive transport service provider,true,avni.shah274@brainbox.consulting,2026-05-14T07:45:00Z,dummy.user,2026-05-14T07:45:00Z,dummy.user
2f022230-c0b9-5187-bb50-5c21b965392b,Reyansh,Iyer,Compliance documents under review,false,reyansh.iyer275@mail.com,2026-05-14T07:50:00Z,dummy.user,2026-05-14T07:50:00Z,dummy.user
089a602f-2117-5d59-8546-ee460a7bd41a,Kiara,Nair,Approved marketing services agency,true,kiara.nair276@brainbox.com,2026-05-14T07:55:00Z,dummy.user,2026-05-14T07:55:00Z,dummy.user
832d3bad-8a9d-54b6-89fa-c94817c71462,Vivaan,Patel,Verified cloud services reseller,true,vivaan.patel277@dialog.com,2026-05-14T08:00:00Z,dummy.user,2026-05-14T08:00:00Z,dummy.user
7032b2bc-3454-5284-8068-03bdfb74fb54,Myra,Gupta,Preferred training services provider,false,myra.gupta278@dlg.com,2026-05-14T08:05:00Z,dummy.user,2026-05-14T08:05:00Z,dummy.user
fa5e77a9-b56b-5366-8fb9-4746c1e46768,Dhruv,Verma,Approved security services vendor,true,dhruv.verma279@hotmail.com,2026-05-14T08:10:00Z,dummy.user,2026-05-14T08:10:00Z,dummy.user
03d9fbea-b7d3-5307-8f23-bbf5d0ad1a5a,Aisha,Joshi,Pending financial verification,false,aisha.joshi280@icloud.com,2026-05-14T08:15:00Z,dummy.user,2026-05-14T08:15:00Z,dummy.user
ff6fc9e1-bdf9-5687-8a36-3f5f38c0f1f1,Aarav,Reddy,Verified electronics supplier,true,aarav.reddy281@proton.me,2026-05-14T08:20:00Z,dummy.user,2026-05-14T08:20:00Z,dummy.user
50dfa889-a83e-5c35-9d8f-3dde0d87fb9d,Neha,Menon,Preferred packaging partner,true,neha.menon282@zoho.com,2026-05-14T08:25:00Z,dummy.user,2026-05-14T08:25:00Z,dummy.user
0267781d-b9b7-5980-be11-23c77df81b14,Rohan,Bose,Pending compliance review,false,rohan.bose283@company.example,2026-05-14T08:30:00Z,dummy.user,2026-05-14T08:30:00Z,dummy.user
aaec5c95-1968-51f3-adfc-8b58cb9bf2c4,Anika,Malhotra,Approved logistics vendor,true,anika.malhotra284@vendor.example,2026-05-14T08:35:00Z,dummy.user,2026-05-14T08:35:00Z,dummy.user
603bdd03-182f-50e3-a4aa-600a24fdf0e1,Vikram,Chopra,Inactive raw materials supplier,false,vikram.chopra285@supplier.example,2026-05-14T08:40:00Z,dummy.user,2026-05-14T08:40:00Z,dummy.user
6088da18-31e0-548d-a2e7-312059ad3ce2,Isha,Das,Certified software services provider,true,isha.das286@gmail.com,2026-05-14T08:45:00Z,dummy.user,2026-05-14T08:45:00Z,dummy.user
21261792-78d5-58fd-a3d2-da887035d021,Kabir,Kulkarni,Shortlisted office supplies vendor,true,kabir.kulkarni287@outlook.com,2026-05-14T08:50:00Z,dummy.user,2026-05-14T08:50:00Z,dummy.user
7be3dcbb-6827-597c-b2fc-fc6d0e455d44,Mira,Bhat,Approved maintenance contractor,false,mira.bhat288@yahoo.com,2026-05-14T08:55:00Z,dummy.user,2026-05-14T08:55:00Z,dummy.user
5bcc066d-6fdd-5e26-b888-31875762221f,Arjun,Saxena,Preferred consulting partner,true,arjun.saxena289@brainbox.consulting,2026-05-14T09:00:00Z,dummy.user,2026-05-14T09:00:00Z,dummy.user
25fa7b3d-bdd4-51ad-9d3e-13373b1e5537,Priya,Pillai,Verified component distributor,false,priya.pillai290@mail.com,2026-05-14T09:05:00Z,dummy.user,2026-05-14T09:05:00Z,dummy.user
8decc184-bcb4-58d4-932f-d5de333ea1f0,Dev,Mishra,Onboarding documentation pending,true,dev.mishra291@brainbox.com,2026-05-14T09:10:00Z,dummy.user,2026-05-14T09:10:00Z,dummy.user
90894198-863b-5207-bde2-06cfdd0dea39,Sara,Agarwal,Approved facilities management vendor,true,sara.agarwal292@dialog.com,2026-05-14T09:15:00Z,dummy.user,2026-05-14T09:15:00Z,dummy.user
7cadeefd-16fa-5c97-94a0-4e51e5fe0ae8,Karan,Khan,Preferred IT hardware supplier,false,karan.khan293@dlg.com,2026-05-14T09:20:00Z,dummy.user,2026-05-14T09:20:00Z,dummy.user
6fb51c2e-7ce4-5313-8ecd-122fa67a007d,Tara,Shetty,Inactive transport service provider,true,tara.shetty294@hotmail.com,2026-05-14T09:25:00Z,dummy.user,2026-05-14T09:25:00Z,dummy.user
cf289030-e4d8-5897-ade7-8985754dfde3,Nikhil,Srinivasan,Compliance documents under review,false,nikhil.srinivasan295@icloud.com,2026-05-14T09:30:00Z,dummy.user,2026-05-14T09:30:00Z,dummy.user
3f2ea658-fb7c-5c4a-8117-874dbc79e082,Pooja,Banerjee,Approved marketing services agency,true,pooja.banerjee296@proton.me,2026-05-14T09:35:00Z,dummy.user,2026-05-14T09:35:00Z,dummy.user
9e82a477-3bf0-5ccc-9cce-0cc0ebd130e3,Rahul,Jain,Verified cloud services reseller,true,rahul.jain297@zoho.com,2026-05-14T09:40:00Z,dummy.user,2026-05-14T09:40:00Z,dummy.user
e6864250-1b00-5579-9849-ac99bc400084,Sneha,Desai,Preferred training services provider,false,sneha.desai298@company.example,2026-05-14T09:45:00Z,dummy.user,2026-05-14T09:45:00Z,dummy.user
39da4994-8280-5b9e-8580-f2e32dba9325,Aditya,Ghosh,Approved security services vendor,true,aditya.ghosh299@vendor.example,2026-05-14T09:50:00Z,dummy.user,2026-05-14T09:50:00Z,dummy.user
e8f1316a-9d3e-5baa-ba14-4a3aaa099701,Riya,Chatterjee,Pending financial verification,false,riya.chatterjee300@supplier.example,2026-05-14T09:55:00Z,dummy.user,2026-05-14T09:55:00Z,dummy.user
b337c695-d4ab-5461-8d94-94dce08cea1d,Manav,Mehta,Verified electronics supplier,true,manav.mehta301@gmail.com,2026-05-14T10:00:00Z,dummy.user,2026-05-14T10:00:00Z,dummy.user
6b9bc27e-55bd-56bf-94a9-ceffabbce4e3,Diya,Rao,Preferred packaging partner,true,diya.rao302@outlook.com,2026-05-14T10:05:00Z,dummy.user,2026-05-14T10:05:00Z,dummy.user
ab2af85b-20bd-5df1-9d0d-5c13b9f244cd,Siddharth,Kapoor,Pending compliance review,false,siddharth.kapoor303@yahoo.com,2026-05-14T10:10:00Z,dummy.user,2026-05-14T10:10:00Z,dummy.user
9c84b29a-83f0-599f-9041-82b05d24c8d9,Kavya,Shah,Approved logistics vendor,true,kavya.shah304@brainbox.consulting,2026-05-14T10:15:00Z,dummy.user,2026-05-14T10:15:00Z,dummy.user
b9e1ba2f-4fee-5321-83c3-e346ddd5579d,Yash,Iyer,Inactive raw materials supplier,false,yash.iyer305@mail.com,2026-05-14T10:20:00Z,dummy.user,2026-05-14T10:20:00Z,dummy.user
10cc6a46-3891-5105-8d87-005c9014c89a,Ananya,Nair,Certified software services provider,true,ananya.nair306@brainbox.com,2026-05-14T10:25:00Z,dummy.user,2026-05-14T10:25:00Z,dummy.user
f72bf97a-65d0-5fe6-a5ec-b31942e55b11,Harsh,Patel,Shortlisted office supplies vendor,true,harsh.patel307@dialog.com,2026-05-14T10:30:00Z,dummy.user,2026-05-14T10:30:00Z,dummy.user
97fc93bc-f7d0-503f-a240-9d51c3ebe471,Meera,Gupta,Approved maintenance contractor,false,meera.gupta308@dlg.com,2026-05-14T10:35:00Z,dummy.user,2026-05-14T10:35:00Z,dummy.user
9c85c577-e6e0-5f1e-8be2-4b85d99cba48,Varun,Verma,Preferred consulting partner,true,varun.verma309@hotmail.com,2026-05-14T10:40:00Z,dummy.user,2026-05-14T10:40:00Z,dummy.user
8aa3f0f7-c563-53a6-84de-ce365c3e0511,Naina,Joshi,Verified component distributor,false,naina.joshi310@icloud.com,2026-05-14T10:45:00Z,dummy.user,2026-05-14T10:45:00Z,dummy.user
d67224b5-ad58-53fb-af90-04a4cc12fb4d,Ayaan,Reddy,Onboarding documentation pending,true,ayaan.reddy311@proton.me,2026-05-14T10:50:00Z,dummy.user,2026-05-14T10:50:00Z,dummy.user
72faa4f2-31d7-5b15-8fca-f7eaa441f17e,Sanya,Menon,Approved facilities management vendor,true,sanya.menon312@zoho.com,2026-05-14T10:55:00Z,dummy.user,2026-05-14T10:55:00Z,dummy.user
b506f0dd-2d14-54c0-9dc6-cfa5605598e8,Ishaan,Bose,Preferred IT hardware supplier,false,ishaan.bose313@company.example,2026-05-14T11:00:00Z,dummy.user,2026-05-14T11:00:00Z,dummy.user
b20cf087-f62e-5f11-951e-80451d2b80d4,Avni,Malhotra,Inactive transport service provider,true,avni.malhotra314@vendor.example,2026-05-14T11:05:00Z,dummy.user,2026-05-14T11:05:00Z,dummy.user
26d55942-63a6-50cc-bea8-8dcdbb56d106,Reyansh,Chopra,Compliance documents under review,false,reyansh.chopra315@supplier.example,2026-05-14T11:10:00Z,dummy.user,2026-05-14T11:10:00Z,dummy.user
a18a0c02-ddc9-531d-beea-60d81f38b39e,Kiara,Das,Approved marketing services agency,true,kiara.das316@gmail.com,2026-05-14T11:15:00Z,dummy.user,2026-05-14T11:15:00Z,dummy.user
202afd7b-bfc0-595e-9c80-c06cf08bc62c,Vivaan,Kulkarni,Verified cloud services reseller,true,vivaan.kulkarni317@outlook.com,2026-05-14T11:20:00Z,dummy.user,2026-05-14T11:20:00Z,dummy.user
a6163c93-064a-51b1-aad3-183d977267b6,Myra,Bhat,Preferred training services provider,false,myra.bhat318@yahoo.com,2026-05-14T11:25:00Z,dummy.user,2026-05-14T11:25:00Z,dummy.user
89566fa2-407c-5b2b-9f7d-632f7a5b27db,Dhruv,Saxena,Approved security services vendor,true,dhruv.saxena319@brainbox.consulting,2026-05-14T11:30:00Z,dummy.user,2026-05-14T11:30:00Z,dummy.user
c46da2f4-7dc1-5287-a6d3-e2c25e41f1eb,Aisha,Pillai,Pending financial verification,false,aisha.pillai320@mail.com,2026-05-14T11:35:00Z,dummy.user,2026-05-14T11:35:00Z,dummy.user
405aaa37-2f28-5231-8a22-3bf45e486c94,Aarav,Mishra,Verified electronics supplier,true,aarav.mishra321@brainbox.com,2026-05-14T11:40:00Z,dummy.user,2026-05-14T11:40:00Z,dummy.user
151a368e-da96-5277-9cd6-573e93478596,Neha,Agarwal,Preferred packaging partner,true,neha.agarwal322@dialog.com,2026-05-14T11:45:00Z,dummy.user,2026-05-14T11:45:00Z,dummy.user
6ce1e21f-b846-5958-bce7-565a5752871b,Rohan,Khan,Pending compliance review,false,rohan.khan323@dlg.com,2026-05-14T11:50:00Z,dummy.user,2026-05-14T11:50:00Z,dummy.user
bda8d7bb-97a4-503d-99bb-52716e2c8215,Anika,Shetty,Approved logistics vendor,true,anika.shetty324@hotmail.com,2026-05-14T11:55:00Z,dummy.user,2026-05-14T11:55:00Z,dummy.user
97e0441b-f466-55e9-9339-f967fc9d2853,Vikram,Srinivasan,Inactive raw materials supplier,false,vikram.srinivasan325@icloud.com,2026-05-14T12:00:00Z,dummy.user,2026-05-14T12:00:00Z,dummy.user
e375ece8-5b14-501b-b526-9d5ef5ddef05,Isha,Banerjee,Certified software services provider,true,isha.banerjee326@proton.me,2026-05-14T12:05:00Z,dummy.user,2026-05-14T12:05:00Z,dummy.user
44a9046c-d75d-5ece-9a41-4d1091caea94,Kabir,Jain,Shortlisted office supplies vendor,true,kabir.jain327@zoho.com,2026-05-14T12:10:00Z,dummy.user,2026-05-14T12:10:00Z,dummy.user
911b38fd-78fc-5290-98aa-3f80c77b7bd1,Mira,Desai,Approved maintenance contractor,false,mira.desai328@company.example,2026-05-14T12:15:00Z,dummy.user,2026-05-14T12:15:00Z,dummy.user
d4087ede-4650-5092-9127-d4f209fe0dc8,Arjun,Ghosh,Preferred consulting partner,true,arjun.ghosh329@vendor.example,2026-05-14T12:20:00Z,dummy.user,2026-05-14T12:20:00Z,dummy.user
fbefe673-36df-5efc-8398-db08956752aa,Priya,Chatterjee,Verified component distributor,false,priya.chatterjee330@supplier.example,2026-05-14T12:25:00Z,dummy.user,2026-05-14T12:25:00Z,dummy.user
22d0a421-605a-50d3-8a58-5ff084cc74c5,Dev,Mehta,Onboarding documentation pending,true,dev.mehta331@gmail.com,2026-05-14T12:30:00Z,dummy.user,2026-05-14T12:30:00Z,dummy.user
9007dff8-1007-5dfd-a979-ac793fdcfc8c,Sara,Rao,Approved facilities management vendor,true,sara.rao332@outlook.com,2026-05-14T12:35:00Z,dummy.user,2026-05-14T12:35:00Z,dummy.user
cda1a05a-15f5-5bfa-8fc6-34f4d04fc4db,Karan,Kapoor,Preferred IT hardware supplier,false,karan.kapoor333@yahoo.com,2026-05-14T12:40:00Z,dummy.user,2026-05-14T12:40:00Z,dummy.user
714482a3-a867-553b-bd3a-6f5bf1a69f7c,Tara,Shah,Inactive transport service provider,true,tara.shah334@brainbox.consulting,2026-05-14T12:45:00Z,dummy.user,2026-05-14T12:45:00Z,dummy.user
6bc4bf2c-e796-5ec4-9282-98c6f091e367,Nikhil,Iyer,Compliance documents under review,false,nikhil.iyer335@mail.com,2026-05-14T12:50:00Z,dummy.user,2026-05-14T12:50:00Z,dummy.user
ad71d788-b59b-50f3-a917-78cd16cddd24,Pooja,Nair,Approved marketing services agency,true,pooja.nair336@brainbox.com,2026-05-14T12:55:00Z,dummy.user,2026-05-14T12:55:00Z,dummy.user
dcc61c99-ce7f-5f6c-8355-aad1e840567b,Rahul,Patel,Verified cloud services reseller,true,rahul.patel337@dialog.com,2026-05-14T13:00:00Z,dummy.user,2026-05-14T13:00:00Z,dummy.user
a86c59a6-0526-5da9-8b63-fb5424ae41ce,Sneha,Gupta,Preferred training services provider,false,sneha.gupta338@dlg.com,2026-05-14T13:05:00Z,dummy.user,2026-05-14T13:05:00Z,dummy.user
8463fadf-2311-5005-b110-c48e30749337,Aditya,Verma,Approved security services vendor,true,aditya.verma339@hotmail.com,2026-05-14T13:10:00Z,dummy.user,2026-05-14T13:10:00Z,dummy.user
77d71ec3-8035-5bb6-8bba-50d08c9c21f0,Riya,Joshi,Pending financial verification,false,riya.joshi340@icloud.com,2026-05-14T13:15:00Z,dummy.user,2026-05-14T13:15:00Z,dummy.user
244a7f19-91f6-5fe5-bfb4-a6104d81ff01,Manav,Reddy,Verified electronics supplier,true,manav.reddy341@proton.me,2026-05-14T13:20:00Z,dummy.user,2026-05-14T13:20:00Z,dummy.user
ab489146-5bcb-52a3-9430-ff3a7d93312d,Diya,Menon,Preferred packaging partner,true,diya.menon342@zoho.com,2026-05-14T13:25:00Z,dummy.user,2026-05-14T13:25:00Z,dummy.user
910f8f99-2005-5637-9eb0-a18fc4c38bdb,Siddharth,Bose,Pending compliance review,false,siddharth.bose343@company.example,2026-05-14T13:30:00Z,dummy.user,2026-05-14T13:30:00Z,dummy.user
b241ed75-b085-512c-817f-13a6888e2c15,Kavya,Malhotra,Approved logistics vendor,true,kavya.malhotra344@vendor.example,2026-05-14T13:35:00Z,dummy.user,2026-05-14T13:35:00Z,dummy.user
5c3a019e-489a-5f1b-af38-66fe4c535a6a,Yash,Chopra,Inactive raw materials supplier,false,yash.chopra345@supplier.example,2026-05-14T13:40:00Z,dummy.user,2026-05-14T13:40:00Z,dummy.user
0808df3b-7cf9-5541-9fe4-1b49a7ce2d87,Ananya,Das,Certified software services provider,true,ananya.das346@gmail.com,2026-05-14T13:45:00Z,dummy.user,2026-05-14T13:45:00Z,dummy.user
8c9365d1-4a1f-53c4-9c48-3daafe910de8,Harsh,Kulkarni,Shortlisted office supplies vendor,true,harsh.kulkarni347@outlook.com,2026-05-14T13:50:00Z,dummy.user,2026-05-14T13:50:00Z,dummy.user
aa370f77-ec28-5120-8036-7675bdf437e3,Meera,Bhat,Approved maintenance contractor,false,meera.bhat348@yahoo.com,2026-05-14T13:55:00Z,dummy.user,2026-05-14T13:55:00Z,dummy.user
5dbdf068-1555-525e-90a4-a66e0c606a4c,Varun,Saxena,Preferred consulting partner,true,varun.saxena349@brainbox.consulting,2026-05-14T14:00:00Z,dummy.user,2026-05-14T14:00:00Z,dummy.user
2f103362-c897-5f9a-82a6-9bd14431ed41,Naina,Pillai,Verified component distributor,false,naina.pillai350@mail.com,2026-05-14T14:05:00Z,dummy.user,2026-05-14T14:05:00Z,dummy.user
91ac89d3-03e7-5c7b-abbb-5d50fe5c7847,Ayaan,Mishra,Onboarding documentation pending,true,ayaan.mishra351@brainbox.com,2026-05-14T14:10:00Z,dummy.user,2026-05-14T14:10:00Z,dummy.user
9f09bc93-06f3-594d-a2ad-27af7faa68eb,Sanya,Agarwal,Approved facilities management vendor,true,sanya.agarwal352@dialog.com,2026-05-14T14:15:00Z,dummy.user,2026-05-14T14:15:00Z,dummy.user
3a88ea3f-8279-5904-a20e-6888511db71f,Ishaan,Khan,Preferred IT hardware supplier,false,ishaan.khan353@dlg.com,2026-05-14T14:20:00Z,dummy.user,2026-05-14T14:20:00Z,dummy.user
cf19dc82-ea7b-5954-ab9a-654b886b9d21,Avni,Shetty,Inactive transport service provider,true,avni.shetty354@hotmail.com,2026-05-14T14:25:00Z,dummy.user,2026-05-14T14:25:00Z,dummy.user
b50a5c1f-ba6a-56e8-9a1f-8f9243af6d9c,Reyansh,Srinivasan,Compliance documents under review,false,reyansh.srinivasan355@icloud.com,2026-05-14T14:30:00Z,dummy.user,2026-05-14T14:30:00Z,dummy.user
df04793c-40fe-54fd-a110-c404bd628c20,Kiara,Banerjee,Approved marketing services agency,true,kiara.banerjee356@proton.me,2026-05-14T14:35:00Z,dummy.user,2026-05-14T14:35:00Z,dummy.user
5454f16d-ee75-5df7-870e-b95c8025ab54,Vivaan,Jain,Verified cloud services reseller,true,vivaan.jain357@zoho.com,2026-05-14T14:40:00Z,dummy.user,2026-05-14T14:40:00Z,dummy.user
22a35e56-d443-5972-8ca8-112d332c785b,Myra,Desai,Preferred training services provider,false,myra.desai358@company.example,2026-05-14T14:45:00Z,dummy.user,2026-05-14T14:45:00Z,dummy.user
319437ce-e75c-55d9-8965-60c4230cc8f5,Dhruv,Ghosh,Approved security services vendor,true,dhruv.ghosh359@vendor.example,2026-05-14T14:50:00Z,dummy.user,2026-05-14T14:50:00Z,dummy.user
7f727a28-202c-5540-8118-3f25f5075c64,Aisha,Chatterjee,Pending financial verification,false,aisha.chatterjee360@supplier.example,2026-05-14T14:55:00Z,dummy.user,2026-05-14T14:55:00Z,dummy.user
2a450a23-2d36-5f0a-b194-28ca2180fd09,Aarav,Mehta,Verified electronics supplier,true,aarav.mehta361@gmail.com,2026-05-14T15:00:00Z,dummy.user,2026-05-14T15:00:00Z,dummy.user
c88a3f77-10fe-5595-86eb-7aa31626b3ee,Neha,Rao,Preferred packaging partner,true,neha.rao362@outlook.com,2026-05-14T15:05:00Z,dummy.user,2026-05-14T15:05:00Z,dummy.user
8f3f95cb-0a4f-5a6e-a6c6-5f013ae3a6ca,Rohan,Kapoor,Pending compliance review,false,rohan.kapoor363@yahoo.com,2026-05-14T15:10:00Z,dummy.user,2026-05-14T15:10:00Z,dummy.user
8a85f400-d42d-555d-8ee0-659e7746af80,Anika,Shah,Approved logistics vendor,true,anika.shah364@brainbox.consulting,2026-05-14T15:15:00Z,dummy.user,2026-05-14T15:15:00Z,dummy.user
82d5ebe3-fa8e-5f77-9c1d-00972b5f915c,Vikram,Iyer,Inactive raw materials supplier,false,vikram.iyer365@mail.com,2026-05-14T15:20:00Z,dummy.user,2026-05-14T15:20:00Z,dummy.user
1ba6695d-8851-5b85-8437-8c5b8cdfd09e,Isha,Nair,Certified software services provider,true,isha.nair366@brainbox.com,2026-05-14T15:25:00Z,dummy.user,2026-05-14T15:25:00Z,dummy.user
6f53dae3-233f-5ea0-80d8-716893de2572,Kabir,Patel,Shortlisted office supplies vendor,true,kabir.patel367@dialog.com,2026-05-14T15:30:00Z,dummy.user,2026-05-14T15:30:00Z,dummy.user
75fd5042-ee63-5ae8-90dc-10f44942f75a,Mira,Gupta,Approved maintenance contractor,false,mira.gupta368@dlg.com,2026-05-14T15:35:00Z,dummy.user,2026-05-14T15:35:00Z,dummy.user
9c409c9b-76b1-5ef7-9096-4eb4f1186fc3,Arjun,Verma,Preferred consulting partner,true,arjun.verma369@hotmail.com,2026-05-14T15:40:00Z,dummy.user,2026-05-14T15:40:00Z,dummy.user
f03196fc-56d7-5685-9bb2-527b70a17116,Priya,Joshi,Verified component distributor,false,priya.joshi370@icloud.com,2026-05-14T15:45:00Z,dummy.user,2026-05-14T15:45:00Z,dummy.user
8a13cc62-889c-54fb-9ed0-efab3fd46b53,Dev,Reddy,Onboarding documentation pending,true,dev.reddy371@proton.me,2026-05-14T15:50:00Z,dummy.user,2026-05-14T15:50:00Z,dummy.user
97afadee-02eb-5b27-90d1-85f799c4802a,Sara,Menon,Approved facilities management vendor,true,sara.menon372@zoho.com,2026-05-14T15:55:00Z,dummy.user,2026-05-14T15:55:00Z,dummy.user
3bdea339-4e6c-51c4-adbf-93e7eed26a3f,Karan,Bose,Preferred IT hardware supplier,false,karan.bose373@company.example,2026-05-14T16:00:00Z,dummy.user,2026-05-14T16:00:00Z,dummy.user
6b3c5b13-9ba1-52ec-9456-039bb9fee5f4,Tara,Malhotra,Inactive transport service provider,true,tara.malhotra374@vendor.example,2026-05-14T16:05:00Z,dummy.user,2026-05-14T16:05:00Z,dummy.user
9057f791-96e4-5d81-86e9-57e8a1d1c3b6,Nikhil,Chopra,Compliance documents under review,false,nikhil.chopra375@supplier.example,2026-05-14T16:10:00Z,dummy.user,2026-05-14T16:10:00Z,dummy.user
c4340055-c060-5d5c-a5b6-30e0b44183c8,Pooja,Das,Approved marketing services agency,true,pooja.das376@gmail.com,2026-05-14T16:15:00Z,dummy.user,2026-05-14T16:15:00Z,dummy.user
617a259e-d4d4-53b3-9b57-ba9fd1e7a0fb,Rahul,Kulkarni,Verified cloud services reseller,true,rahul.kulkarni377@outlook.com,2026-05-14T16:20:00Z,dummy.user,2026-05-14T16:20:00Z,dummy.user
5519956a-5cc5-5f00-b89f-4f5f11865a22,Sneha,Bhat,Preferred training services provider,false,sneha.bhat378@yahoo.com,2026-05-14T16:25:00Z,dummy.user,2026-05-14T16:25:00Z,dummy.user
2ad784bd-c0b0-5558-9a55-8e0a77c85bfa,Aditya,Saxena,Approved security services vendor,true,aditya.saxena379@brainbox.consulting,2026-05-14T16:30:00Z,dummy.user,2026-05-14T16:30:00Z,dummy.user
15440494-bec6-5276-83d3-d3e231e45752,Riya,Pillai,Pending financial verification,false,riya.pillai380@mail.com,2026-05-14T16:35:00Z,dummy.user,2026-05-14T16:35:00Z,dummy.user
84843785-6865-5c98-8fcf-03bdd5566309,Manav,Mishra,Verified electronics supplier,true,manav.mishra381@brainbox.com,2026-05-14T16:40:00Z,dummy.user,2026-05-14T16:40:00Z,dummy.user
4e4b1ab1-19b4-535a-9e59-a69577387236,Diya,Agarwal,Preferred packaging partner,true,diya.agarwal382@dialog.com,2026-05-14T16:45:00Z,dummy.user,2026-05-14T16:45:00Z,dummy.user
14feb0be-486b-5934-b2ee-4a409d507379,Siddharth,Khan,Pending compliance review,false,siddharth.khan383@dlg.com,2026-05-14T16:50:00Z,dummy.user,2026-05-14T16:50:00Z,dummy.user
270cf421-98b3-5310-82c8-7156be1d2042,Kavya,Shetty,Approved logistics vendor,true,kavya.shetty384@hotmail.com,2026-05-14T16:55:00Z,dummy.user,2026-05-14T16:55:00Z,dummy.user
dd65a6fd-9b16-5f36-86ab-0f352f035a09,Yash,Srinivasan,Inactive raw materials supplier,false,yash.srinivasan385@icloud.com,2026-05-14T17:00:00Z,dummy.user,2026-05-14T17:00:00Z,dummy.user
ad412a3e-c92c-545b-ac82-fffc5863242b,Ananya,Banerjee,Certified software services provider,true,ananya.banerjee386@proton.me,2026-05-14T17:05:00Z,dummy.user,2026-05-14T17:05:00Z,dummy.user
25fc18a8-932d-53ac-84ce-d634180d84ae,Harsh,Jain,Shortlisted office supplies vendor,true,harsh.jain387@zoho.com,2026-05-14T17:10:00Z,dummy.user,2026-05-14T17:10:00Z,dummy.user
bd12ab35-8e67-5a50-b99f-a5fef47bc213,Meera,Desai,Approved maintenance contractor,false,meera.desai388@company.example,2026-05-14T17:15:00Z,dummy.user,2026-05-14T17:15:00Z,dummy.user
c00f7561-387e-50dd-b3c1-9c8c504cbdb5,Varun,Ghosh,Preferred consulting partner,true,varun.ghosh389@vendor.example,2026-05-14T17:20:00Z,dummy.user,2026-05-14T17:20:00Z,dummy.user
22507f2b-64ea-5e01-9a32-402511b3e37c,Naina,Chatterjee,Verified component distributor,false,naina.chatterjee390@supplier.example,2026-05-14T17:25:00Z,dummy.user,2026-05-14T17:25:00Z,dummy.user
9b21bde7-5ff8-507d-a8b7-2b3b9f64580c,Ayaan,Mehta,Onboarding documentation pending,true,ayaan.mehta391@gmail.com,2026-05-14T17:30:00Z,dummy.user,2026-05-14T17:30:00Z,dummy.user
efff1e95-8c28-53c4-9ce5-be953ab0a23c,Sanya,Rao,Approved facilities management vendor,true,sanya.rao392@outlook.com,2026-05-14T17:35:00Z,dummy.user,2026-05-14T17:35:00Z,dummy.user
d0213dad-874e-5acb-b89d-3d5e8690b4a4,Ishaan,Kapoor,Preferred IT hardware supplier,false,ishaan.kapoor393@yahoo.com,2026-05-14T17:40:00Z,dummy.user,2026-05-14T17:40:00Z,dummy.user
58f04ff5-1aba-5ccb-a8f8-c7089515c1c1,Avni,Shah,Inactive transport service provider,true,avni.shah394@brainbox.consulting,2026-05-14T17:45:00Z,dummy.user,2026-05-14T17:45:00Z,dummy.user
